tweet_id,text,created_at,lang,source,conversation_id,in_reply_to_user_id,possibly_sensitive,reply_settings,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,hashtags,mentions,urls,annotations,geo_place_id,author_id,author_name,author_username,author_description,author_location,author_created_at,author_verified,author_verified_type,author_protected,author_profile_image_url,author_url,author_followers_count,author_following_count,author_tweet_count,author_listed_count,grupo
1612173272380067845,"🚨 Um policial é protegido e aplaudido pelos manifestantes em Brasília, durante invasão aos prédios dos três poderes.08/01/23 🇧🇷🇧🇷🇧🇷👮‍♀️🙌🏻 https://t.co/fTQLVvu57n",2023-01-08T19:43:55.000Z,pt,,1612173272380067845,,False,everyone,1238,66,3296,70,35,102940,,,https://x.com/Jakelyneloiola_/status/1612173272380067845/video/1,,5722ff20ba67083b,1114237991797522434,Jakelyne Loiola,Jakelyneloiola_,"🪬 Direita. 🇧🇷🇧🇷 Ptfobica, pavor de esquerdista!",Brasil,2019-04-05T18:46:53.000Z,True,blue,False,https://pbs.twimg.com/profile_images/2032917603962761216/VMNcI0ds_normal.jpg,https://t.co/7esZE5Vhxd,171849,3618,61932,196,originais
1612167584929009664,"nossa mas QUEM DIRIA que isso iria acontecer na Esplanada em Brasília, não é como se a gente já tivesse visto uma atitude parecida em outro movimento anti democrático de extrema direita........ https://t.co/eKzP1BCJku",2023-01-08T19:21:19.000Z,pt,,1612167584929009664,,False,everyone,2828,91,22064,201,156,925038,,,https://x.com/abaleiaeovaso/status/1612167584929009664/photo/1,,,391650906,a baleia e o vaso de petúnias,abaleiaeovaso,uma psicóloga interessada em conhecer as pessoas de dentro das pessoas,,2011-10-15T22:08:16.000Z,False,none,False,https://pbs.twimg.com/profile_images/1808291601904533505/iNFyWzlV_normal.jpg,https://t.co/vQpIgPoLtI,648,780,11889,1,originais
1612214318006927362,"Nota do STF sobre vandalismo e atos antidemocráticos em Brasília

Presidente do STF, Ministra Rosa Weber, diz que Suprema Corte não se deixará intimidar por atos criminosos e de delinquentes infensos ao estado democrático de direito. [1/6] https://t.co/Isr1GkI0dn",2023-01-08T22:27:01.000Z,pt,,1612214318006927362,,False,everyone,6258,4989,69422,389,300,2956654,,,https://x.com/STF_oficial/status/1612214318006927362/photo/1,,,68313718,STF,STF_oficial,Supremo Tribunal Federal: o #TribunaldaConstituição! A instância máxima do Poder Judiciário trabalha para garantir os seus direitos ⚖️ A Constituição é sua 📗,Brasília - DF,2009-08-24T03:21:06.000Z,True,government,False,https://pbs.twimg.com/profile_images/1726624942463004672/kipecnVb_normal.jpg,https://t.co/q0fcxmsao9,2551252,54,30218,5529,gerais
1612160640554045441,"A manifestação terrorista em Brasília já era prevista e contou com a complacência e quase cumplicidade do governador do DF @IbaneisOficial. Qualquer coisa que vier a acontecer com a vida das pessoas e ao patrimônio do povo brasileiro, o Sr @IbaneisOficial será responsabilizado.",2023-01-08T18:53:43.000Z,pt,,1612160640554045441,,False,everyone,5711,4541,43487,496,49,1398242,,IbaneisOficial;IbaneisOficial,,,,85327394,Randolfe Rodrigues,randolfeap,"Senador Amapaense,  Líder do Governo Lula no Congresso Nacional. Historiador, Bacharel em Direito, Mestre em Políticas Públicas.","Amapá, Brasil",2009-10-26T14:29:38.000Z,True,government,False,https://pbs.twimg.com/profile_images/2012461472564051968/V0OS_-co_normal.jpg,https://t.co/pi0mXBJndD,1034523,1520,33414,1697,gerais
1612213096512094209,🚨VEJA: Cavalo sendo socorrido após ser atacado com pedaços de ferro nos atos terroristas em Brasília. https://t.co/hI5JCeJKZT,2023-01-08T22:22:10.000Z,pt,,1612213096512094209,,False,everyone,14361,6498,196467,21990,976,8804376,,,https://x.com/choquei/status/1612213096512094209/photo/1,,,953378142198161409,CHOQUEI,choquei,A sua fonte de notícias mais rápida. Tudo sobre os acontecimentos mais recentes do Brasil e do mundo. Contato: assessoriachoquei@gmail.com,,2018-01-16T21:27:16.000Z,True,blue,False,https://pbs.twimg.com/profile_images/1624042710037299200/_wiCdKIW_normal.jpg,,9458644,7330,114054,2502,gerais
1612192408703320071,"URGENTE

DOCUMENTEM TUDO

SABE OS ANÚNCIOS DE CARAVANA? CONVOCAÇÃO? PEDIDOS DE PIX?

PRINTEM TUDO

CORRAM

ELES VÃO CORRER PRA APAGAR TUDO

NÃO VAMOS DAR ESSE MOLE

VAMOS AGIR PORQUE NÃO SE DORME EM BRASÍLIA",2023-01-08T20:59:57.000Z,pt,,1612192408703320071,,False,everyone,4697,630,27999,148,355,1935887,,,,,,1053378751189397504,jairme,jairmearrependi,Castigat ridendo mores. | oijairme@gmail.com,,2018-10-19T20:13:59.000Z,False,none,False,https://pbs.twimg.com/profile_images/2033928115974455296/UNC7CLd2_normal.jpg,https://t.co/sHXlJMVh1O,464617,1798,132017,920,originais
1612161804662362112,"🚨 Enquanto invasões em Brasília acontecem, polícias são flagrados filmando a situação e batendo papo com bolsonaristas.

https://t.co/AO9ClOKoMr",2023-01-08T18:58:21.000Z,pt,,1612161804662362112,,False,everyone,3356,690,14271,1854,144,1049830,,,https://x.com/Ana_Flor/status/1612160869533732865/video/1,,,1404506222892666885,Central da Política,centralpolitcs,A curadoria de notícias mais completa para você.,,2021-06-14T18:29:22.000Z,False,none,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,308780,0,80477,726,gerais
1612191773740404739,"@choquei os bolsominions pediram intervenção federal pra tirar o lula de brasília e vão receber intervenção federal pra tirar ELES
https://t.co/Shnfr32q3N",2023-01-08T20:57:26.000Z,pt,,1612191621805928450,9.533781421981614e+17,False,everyone,6160,142,28000,418,325,1064504,,choquei,https://x.com/thekingeinstein/status/1534344848270049283/video/1,,,986745806,fernando,fernandosebert,hatǝ hɐs no placǝ in divinǝ | kesha follows since 2013 & noticed 17x | katy perry noticed 1x (fan account),"São Paulo, Brasil",2012-12-03T14:34:36.000Z,False,none,False,https://pbs.twimg.com/profile_images/1971184363913056256/AVLUCgYh_normal.jpg,,3083,1297,88240,13,gerais
1612188979696107525,"08.01.2023 - Brasília
Descoberto um jornalista CANHOTO durante atos em Brasília. https://t.co/EWSirWP6lw",2023-01-08T20:46:20.000Z,pt,,1612188979696107525,,False,everyone,1104,88,2798,46,32,95505,,,https://x.com/DanVitorPH/status/1612188979696107525/video/1,,,1532219594806415360,Dan Hasse,DanVitorPH,"Do good🙏
Do it consistently💪
Be patient😎

🤖👩‍💻👨‍💻 Co-founder & CTO: @XpertsAi 🧠💻
& 🔗https://t.co/CdALKLaWVz 👈
& 🔗https://t.co/Gha9ULD2DN 👈",,2022-06-02T04:37:18.000Z,False,none,False,https://pbs.twimg.com/profile_images/1940844395198038016/n6FleDLV_normal.jpg,https://t.co/t4300x5RVc,66351,60142,56061,77,originais
1612227587371048963,Repassando as informações de como estão a noite em Brasília ! 🥺🥺🥺💣🇧🇷🚨🚨 https://t.co/Snt7b7BsaQ,2023-01-08T23:19:45.000Z,pt,,1612227587371048963,,False,everyone,1903,87,4300,73,36,76447,,,https://x.com/gutbsb/status/1612227587371048963/video/1,,,1482428880040480771,NNB Nova Noticia Brasília🇧🇷🌻,gutbsb,Atriz/Prof de Teatro//Palpiteira de Assuntos que estão nas mídias - Política 💚💛🇧🇷,"Washington, DC",2022-01-15T19:07:51.000Z,False,none,False,https://pbs.twimg.com/profile_images/1796202890186358784/VV7mFAa2_normal.jpg,,15279,2549,10332,10,originais
1612178336704335872,Manifestantes relatam a polícia que o quebra quebra foi promovido por infiltrados! Brasília 08/01/23 🇧🇷🇧🇷🗽 https://t.co/B8udL6JLni,2023-01-08T20:04:02.000Z,pt,,1612178336704335872,,False,everyone,2701,200,5379,139,68,143845,,,https://x.com/Jakelyneloiola_/status/1612178336704335872/video/1,,5722ff20ba67083b,1114237991797522434,Jakelyne Loiola,Jakelyneloiola_,"🪬 Direita. 🇧🇷🇧🇷 Ptfobica, pavor de esquerdista!",Brasil,2019-04-05T18:46:53.000Z,True,blue,False,https://pbs.twimg.com/profile_images/2032917603962761216/VMNcI0ds_normal.jpg,https://t.co/7esZE5Vhxd,171849,3618,61932,196,originais
1612210252262559744,"Em 2017, quando esquerdistas atacaram a polícia e incendiaram prédios públicos em Brasília, @FlavioDino celebrou: ""a voz do povo"". https://t.co/YAUDDsI6AI",2023-01-08T22:10:52.000Z,pt,,1612210252262559744,,False,everyone,3052,130,5136,200,87,122226,,FlavioDino,https://x.com/JulioRochaReal/status/1612210252262559744/video/1,,,42022064,Júlio Rocha,JulioRochaReal,"Anti-communist.

Tweets in Port 🇧🇷, Eng 🇺🇸, Pol 🇵🇱.",Poland,2009-05-23T13:00:47.000Z,False,none,False,https://pbs.twimg.com/profile_images/1839057304030748672/KRNtIB4Q_normal.jpg,,21859,15561,4232,11,originais
1612131005376118784,"O povo se levantou e a marcha patriótica em Brasília se estende por mais de 5km.

#BrazilianSpring https://t.co/FEu3hREQiy",2023-01-08T16:55:58.000Z,pt,,1612131005376118784,,False,everyone,2831,184,10470,110,20,180057,BrazilianSpring,,https://x.com/JulioRochaReal/status/1612131005376118784/video/1,,,42022064,Júlio Rocha,JulioRochaReal,"Anti-communist.

Tweets in Port 🇧🇷, Eng 🇺🇸, Pol 🇵🇱.",Poland,2009-05-23T13:00:47.000Z,False,none,False,https://pbs.twimg.com/profile_images/1839057304030748672/KRNtIB4Q_normal.jpg,,21859,15561,4232,11,originais
1612199874455343104,Brasília 08/01/2001 https://t.co/lAkjz6hhZ4,2023-01-08T21:29:37.000Z,pt,,1612199874455343104,,False,everyone,1244,34,12916,26,90,332685,,,https://x.com/daltrinador/status/1612199874455343104/photo/1,,,1260343121558351872,Safe Edgy Comics,daltrinador,Só mais um que amam odiar 💔,,2020-05-12T22:58:28.000Z,False,none,False,https://pbs.twimg.com/profile_images/2051156763454349312/94_pV6Hf_normal.jpg,,186340,2305,7684,105,originais
1612167139535818752,Brasília está tomada estão esperando o Ministro da defesa e o Alexandre de Moraes pras negociações. https://t.co/ZaZXlN8uXq,2023-01-08T19:19:33.000Z,pt,,1612167139535818752,,False,everyone,3872,401,10994,272,73,259364,,,https://x.com/stenyolaisson/status/1612167139535818752/video/1,,,1120081015765131264,Joaquim Teixeirado,stenyolaisson,"DIREITA BRASIL ACIMA DE TUDO , DEUS ACIMA DE TODOS.🇧🇷 pix : 79991767600","Aracaju, Brasil",2019-04-21T21:44:59.000Z,False,none,False,https://pbs.twimg.com/profile_images/1566208092966211585/cTR8_T9D_normal.jpg,https://t.co/K8bhjfeRDo,23796,5416,1390,7,gerais
1612231344968593408,"Vivemos um dia lamentável na história da democracia brasileira. Que todos os participantes e financiadores dos atos terroristas em Brasília, deixando uma destruição sem precedentes nos prédios dos poderes, sejam devidamente responsabilizados.

SEM ANISTIA",2023-01-08T23:34:41.000Z,pt,,1612231344968593408,,False,everyone,1135,199,2859,42,12,70298,,,,,,1119114439758757888,Army Help The Planet,ARMY_HTP,"Primeiro e maior movimento social atuante como organização não governamental de fato, fundado pela união de ARMYs brasileiras. projetoarmyhtp@gmail.com",Brasil,2019-04-19T05:44:09.000Z,True,blue,False,https://pbs.twimg.com/profile_images/2035077591523020800/OdIxlrLZ_normal.jpg,https://t.co/dtXFHyFmI4,97201,278,22032,449,originais
1612279562188070914,"⚠️ URGENTE: Em carros blindados, Exército impede PMDF de agir contra bolsonaristas em QG de Brasília https://t.co/ZyUUh3seTb",2023-01-09T02:46:16.000Z,pt,,1612279562188070914,,False,everyone,3901,1882,21141,2598,406,3820337,,,https://x.com/Metropoles/status/1612279562188070914/video/1,,,3331429624,Metrópoles,Metropoles,"📱 O seu portal de notícias. Tudo sobre política, saúde, justiça, comportamento, entretenimento. Confira os fatos relevantes do país e do mundo em tempo real.","Brasília, Brasil",2015-06-17T14:39:37.000Z,True,business,False,https://pbs.twimg.com/profile_images/1642966741138415647/fHdgQUGl_normal.jpg,https://t.co/bH1TESRwr6,1489106,1617,576221,2116,gerais
1612201386719969281,"Jesus depredado no chão, o ""Mito"" intacto nas mãos. Nunca foi sobre ""Deus acima de todos"".
#urgente #brasilia https://t.co/3c9dBpl1dR",2023-01-08T21:35:38.000Z,pt,,1612201386719969281,,False,everyone,4480,164,18509,234,203,722251,urgente;brasilia,,https://x.com/yddor_/status/1612201386719969281/photo/1;https://x.com/yddor_/status/1612201386719969281/photo/1,,,64091410,brooklyn baby,yddor_,🪐,Espirito Santo,2009-08-09T02:21:54.000Z,False,none,False,https://pbs.twimg.com/profile_images/2044365077193555970/K-Fhp8JS_normal.jpg,,570,560,3982,4,originais
1612159129107288071,a polícia em brasília só faltou ficar de 4 pros terroristas bolsonaristas https://t.co/RB4a1LzedC,2023-01-08T18:47:43.000Z,pt,,1612159129107288071,,False,everyone,5912,65,27867,91,112,914109,,,https://x.com/memexpropriados/status/1612159129107288071/photo/1,,,1056000463357833217,Memes comunistas expropriados ☭,memexpropriados,"🔸Expropriação
🔸Curadoria
🔸Parceiras
🔸Conteúdo original

🔸Será um prazer dar créditos
🔸We will gladly give credits

#comunismo #socialismo #marxismo",República Popular do Brasil,2018-10-27T01:51:44.000Z,False,none,False,https://pbs.twimg.com/profile_images/1660763935656615939/5spgt59W_normal.jpg,https://t.co/1LY1eUr45y,128387,767,18215,185,gerais
1612160681310134272,"Imagina se fossem os estudantes ocupando Brasília?

Via: @cucadauneofcial https://t.co/fFzEwVWbJ3",2023-01-08T18:53:53.000Z,pt,,1612160681310134272,,False,everyone,3844,152,16866,158,71,567590,,cucadauneofcial,https://x.com/uneoficial/status/1612160681310134272/photo/1,,,60640635,UNIÃO NACIONAL DOS ESTUDANTES 🎓✊🏿,uneoficial,União Nacional dos Estudantes - Entidade de representação nacional fundada em 1937.,Brasil,2009-07-27T16:29:00.000Z,True,blue,False,https://pbs.twimg.com/profile_images/1950293247474950147/SvT2PrGv_normal.jpg,https://t.co/aQAdaQLQdB,154887,1400,38542,719,originais
1612193089095073793,Presidente da Galoucura se manifestou e se colocou disponível para ir a Brasília https://t.co/HL6TegbjAl,2023-01-08T21:02:40.000Z,pt,,1612193089095073793,,False,everyone,17414,4973,143039,13557,1615,10794484,,,https://x.com/mamede_filho/status/1612193089095073793/video/1,,,72189315,Mamede Filho,mamede_filho,,,2009-09-07T03:01:19.000Z,False,none,False,https://pbs.twimg.com/profile_images/2017583193365360640/bbj7bzOe_normal.jpg,,4835,1960,47673,37,gerais
1612174941834645505,"A foto não é de hoje, é o Ocupa Brasília em 24/5/17 contra a Reforma Trabalhista. A PM foi brutal: cavalaria, choque e helicópteros jogando bombas. Temer decretou estado de sítio e chamou o exército.
O estado burguês reprime os trabalhadores e é conivente com bolsonaristas.

🧶 https://t.co/pfFdTnClWY",2023-01-08T19:50:33.000Z,pt,,1612174941834645505,,False,everyone,12080,259,57917,455,707,2804520,,,https://x.com/colombopcb/status/1612174941834645505/photo/1,,,1479458221266022408,Gabriel Colombo,colombogabrielm,"Engenheiro Agrônomo, mestre em Ambiente e Sociedade, Perito Federal Territorial no INCRA.","Piracicaba, São Paulo",2022-01-07T14:22:33.000Z,False,none,False,https://pbs.twimg.com/profile_images/1581708528796012548/2wbpFJtS_normal.jpg,,27508,632,4261,54,gerais
1612230023641194497,Quando seu feeling para o empreendedorismo não morre nem em tempos de guerra hahah #empreendedor #Brasilia #BrasilUrgente https://t.co/IYVtyeO6DI,2023-01-08T23:29:26.000Z,pt,,1612230023641194497,,False,everyone,1625,347,21845,471,109,797522,empreendedor;Brasilia;BrasilUrgente,,https://x.com/katgpreis/status/1612230023641194497/photo/1,,,630382288,Katarina Reis,katgpreis,Brazilian living in Portugal | Journalist + Translator 🐈‍⬛ Non videmus manticae quod in tergo est,Portugal,2012-07-08T17:27:14.000Z,False,none,False,https://pbs.twimg.com/profile_images/1840887761248686080/dZJMuUZi_normal.jpg,,175,78,5328,1,originais
1612207317851983872,"Um deputado estadual de Minas Gerais, apoiador do ex-presidente Jair Bolsonaro, participou dos ataques terroristas neste domingo em Brasília. Nas redes sociais, ele postou vídeos comemorando a destruição dos prédios na praça dos três poderes. 

Um escárnio!",2023-01-08T21:59:12.000Z,pt,,1612207317851983872,,False,everyone,2386,509,22391,144,44,755043,,,,,,1075036110,Macaé Evaristo,MacaeEvaristo,Deputada Estadual por Minas e ex-Ministra dos Direitos Humanos e da Cidadania do Governo @lulaoficial. Geneticamente feliz! ⭐️,"Belo Horizonte, Brasil",2013-01-09T22:16:43.000Z,False,none,False,https://pbs.twimg.com/profile_images/2039172994153742336/C7I5ThR6_normal.jpg,https://t.co/lCzcpIUKh2,15162,715,6157,107,originais
1612152758701785088,"Manifestantes radicais e antidemocráticos invadem Brasília! Meu Deus, o q faremos? https://t.co/NpQpc0eIZN",2023-01-08T18:22:24.000Z,pt,,1612152758701785088,,False,everyone,1241,162,5917,150,167,225946,,,https://x.com/o_colecionador/status/1612152758701785088/photo/1;https://x.com/o_colecionador/status/1612152758701785088/photo/1;https://x.com/o_colecionador/status/1612152758701785088/photo/1,,,69223042,Fábio,o_colecionador,"NÃO SOU INFLUENCER.

Não preciso de seguidores. Não estou nem aí pro seu like.
Sou de direita. Fumo. Bebo. Falo palavrão.

Se essas coisas te incomodam, suma.",São Paulo - SP - Brasil,2009-08-27T06:41:07.000Z,True,blue,False,https://pbs.twimg.com/profile_images/378800000592301709/40d839552e8e091d191149adb9fa8308_normal.jpeg,,68393,134,116475,285,originais
1612219598660849664,Polícia divulga imagens de extremistas presos suspeitos dos atos terroristas em Brasília. Ao menos 150 terroristas foram presos em flagrante por depredação do patrimônio público. https://t.co/MSnuKuRt8W,2023-01-08T22:48:00.000Z,pt,,1612219598660849664,,False,everyone,1123,754,6174,676,72,437003,,,https://x.com/GeorgMarques/status/1612219598660849664/video/1,,,40548874,George Marques 🇧🇷,GeorgMarques,"🗞️ Jornalista, RP 📊 Coordenador de Estratégia e Informação @govbr (SECOM-PR) 📱 Especialista em comunicação pública e jornalismo digital","Brasília, Brasil",2009-05-16T21:47:59.000Z,True,blue,False,https://pbs.twimg.com/profile_images/2041300702119747584/9B1SS7rr_normal.jpg,,207551,1537,69715,1025,originais
1612238093792296960,Inadmissível o que aconteceu hoje em Brasília. Que todos esses golpista sejam punidos! @LulaOficial,2023-01-09T00:01:30.000Z,pt,,1612238093792296960,,False,everyone,4063,1754,90690,554,69,2860204,,LulaOficial,,,,4098537881,Paulinho,Paulinho__PH10,"Filho de Odé, Rei de Ketu 👑🏹 @palmeiras",,2015-11-02T16:50:29.000Z,False,none,False,https://pbs.twimg.com/profile_images/1885512309289754624/w1287zPy_normal.jpg,https://t.co/0XzyUpaajo,209222,414,5253,89,gerais
1612262559792390145,"Relato de um colega de O TEMPO que foi mantido em cárcere por cerca de 30 min, teve itens roubados, levou tapa na cara, chutes e socos, e foi ameaçado de morte, com arma apontada para a cabeça. INACEITÁVEL, IMPERDOÁVEL O QUE ACONTECEU HOJE EM BRASÍLIA 

https://t.co/HwjnHNprYi",2023-01-09T01:38:43.000Z,pt,,1612262559792390145,,False,everyone,2831,133,11133,276,256,656902,,,https://www.otempo.com.br/politica/ameacas-de-morte-e-roubos-reporter-de-o-tempo-narra-o-que-viu-no-congresso-1.2794417,,,164771464,Karla Gamba,karlagamba,"Repórter. Focada na cobertura de Judiciário e Política. @agenciapublica, @julianadalpiva/@ICLNoticias, @JornalOGlobo, @correio, @jotaflash, @OTempo","Brasília, Brasil",2010-07-09T18:25:06.000Z,False,none,False,https://pbs.twimg.com/profile_images/1607176291266052096/cv2AD5hR_normal.jpg,https://t.co/tiLlobwifw,11320,3672,7946,52,originais
1612160869533732865,Policiais militares do DF tiram foto e batem papo com manifestantes enquanto vândalos invadem Congresso Nacional. Reparem a conversa sobre invadir o #STF #brasilia https://t.co/33HNDKN8yo,2023-01-08T18:54:38.000Z,pt,,1612160869533732865,,False,everyone,11829,3236,48261,5142,730,4893656,STF;brasilia,,https://x.com/Ana_Flor/status/1612160869533732865/video/1,,,45859414,Ana Flor,Ana_Flor,"Jornalista. Comentarista da @GloboNews e colunista do @G1 
📍👉 https://t.co/YyB647RuZU
📍👉 instagram, segue lá 👉 @anaflorjornalista","Brasília, Brasil",2009-06-09T15:21:10.000Z,False,none,False,https://pbs.twimg.com/profile_images/1619327056218562563/ZjD1lruR_normal.jpg,https://t.co/K0UTHg3SR9,95199,1742,4825,332,gerais
1612245672706572289,"INFILTRADOS PRESOS 
PARABÉNS POLÍCIA 
Brasília DF  08 Jan 2023  Brasil 
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/1BbxXubnWJ",2023-01-09T00:31:37.000Z,pt,,1612245672706572289,,False,everyone,2004,233,3541,220,62,83523,,,https://x.com/RicardoSalik2/status/1612245672706572289/video/1,,,1425907443658264581,Ricardo,RicardoSalik2,"SDV 🇧🇷 - 🇧🇷 Publicitário. 🇧🇷 Curitiba. FAMÍLIA. ANTI EXTREMA ESQUERDA, E SEUS ADEPTOS.","Curitiba, Brasil",2021-08-12T19:50:32.000Z,False,none,False,https://pbs.twimg.com/profile_images/1999988985251155968/j2RINGyL_normal.jpg,,27463,22916,25386,9,originais
1612192617260777480,"“Importante lembrar que a a esquerda brasileira já teve gente morta, torturada e desaparecida e nunca vocês leram alguma notícia de algum partido ou movimento de esquerda invadindo o Congresso Nacional”

- Lula em pronunciamento após ataques bolsonaristas em Brasília. https://t.co/4lIJTkFQxM",2023-01-08T21:00:47.000Z,pt,,1612192617260777480,,False,everyone,13882,376,78761,1189,446,2708653,,,https://x.com/tracklist/status/1612192617260777480/photo/1;https://x.com/tracklist/status/1612192617260777480/photo/1,,,132699857,Tracklist,tracklist,Sua plataforma de música e entretenimento! | Comercial 📩 contato@tracklist.com.br,Brasil,2010-04-13T23:33:32.000Z,True,blue,False,https://pbs.twimg.com/profile_images/1420418040584355845/oMNy0xZA_normal.jpg,https://t.co/BwtcziIQND,1347295,1016,155641,2164,gerais
1612163954754703364,"🚨DENÚNCIA: Antes dos bolsonaristas invadirem o Congresso, Planalto e STF, a polícia militar de Brasília guiou os golpistas pacificamente até o local. https://t.co/kL8JUGBWUC",2023-01-08T19:06:54.000Z,pt,,1612163954754703364,,False,everyone,3854,1001,24835,1857,269,1725641,,,https://x.com/Metropoles/status/1612136961854115847/video/1,,,953378142198161409,CHOQUEI,choquei,A sua fonte de notícias mais rápida. Tudo sobre os acontecimentos mais recentes do Brasil e do mundo. Contato: assessoriachoquei@gmail.com,,2018-01-16T21:27:16.000Z,True,blue,False,https://pbs.twimg.com/profile_images/1624042710037299200/_wiCdKIW_normal.jpg,,9458644,7330,114054,2502,gerais
1612224621209849858,"O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunciou que os esquadrões da morte de Maduro mataram quase 7 mil manifestantes em um período de menos de um ano. O ditador também declarou apoio ao regime de Lula.",2023-01-08T23:07:58.000Z,pt,,1612224621209849858,,False,everyone,1785,126,6604,62,21,141738,,,,,,64523460,Fernanda Salles,reportersalles,Jornalista profissional desde os tempos em que tudo isso ainda era mato | MTB19654 | Repórter em @portalocruzeiro.,Brasil,2009-08-10T21:39:06.000Z,True,blue,False,https://pbs.twimg.com/profile_images/1882094012045074432/5p0EN2Zb_normal.jpg,https://t.co/kB2Nh8Wjw0,553609,2261,30975,818,originais
1612226342019338240,Já criaram uma página no Instagram reunindo fotos c/a identificação de quem participou dos ataques criminosos em Brasília https://t.co/tGNeQjIRdk https://t.co/REhQcNw6FX,2023-01-08T23:14:48.000Z,pt,,1612226342019338240,,False,everyone,13140,2181,61715,1250,324,2590941,,,https://instagram.com/contragolpebrasil?igshid=NTdlMDg3MTY=;https://x.com/andretrig/status/1612226342019338240/photo/1,,,42593930,André Trigueiro,andretrig,"Jornalista, professor, escritor, conferencista e editor-chefe do Cidades e Soluções. Instagram: https://t.co/XUBDYUUv91…","Rio de Janeiro, Brasil",2009-05-26T09:23:28.000Z,False,none,False,https://pbs.twimg.com/profile_images/1444271309031186437/4DZob5Xb_normal.jpg,https://t.co/mmhLslPd1C,686601,1154,27957,1902,gerais
1612217019579138048,FOI TUDO PLANEJADO! Ajudem a divulgar os infiltrados! Senão nós vamos perder a batalha! São eles em Brasilia e nós nas redes sociais! Ajudem! https://t.co/o9K5Rbx4gK,2023-01-08T22:37:45.000Z,pt,,1612217019579138048,,False,everyone,7467,640,11106,594,143,255936,,,https://x.com/DanVitorPH/status/1612217019579138048/video/1,,,1532219594806415360,Dan Hasse,DanVitorPH,"Do good🙏
Do it consistently💪
Be patient😎

🤖👩‍💻👨‍💻 Co-founder & CTO: @XpertsAi 🧠💻
& 🔗https://t.co/CdALKLaWVz 👈
& 🔗https://t.co/Gha9ULD2DN 👈",,2022-06-02T04:37:18.000Z,False,none,False,https://pbs.twimg.com/profile_images/1940844395198038016/n6FleDLV_normal.jpg,https://t.co/t4300x5RVc,66351,60142,56061,77,gerais
1612221039362072581,"Quando Dilma sofreu golpe, não teve quebradeira.
Quando Lula foi preso, não teve quebradeira.
Quando Haddad perdeu a eleição, não teve quebradeira.
""Ah mas o PT"". ""Ah mas o PT é o caralho"".
Anistia é o caralho.
#brasilia",2023-01-08T22:53:44.000Z,pt,,1612221039362072581,,False,everyone,6257,183,27806,137,152,644461,brasilia,,,,,1031069020592791552,Pedro Carvalho,Oparbento1,o Pedro é sem S,,2018-08-19T06:43:05.000Z,False,none,False,https://pbs.twimg.com/profile_images/1727278238471192576/D9NjwEwZ_normal.jpg,,41399,4453,31487,111,originais
1612167682849210368,"URGENTE!! A manifestação em Brasília já é notícia no mundo todo. Na França, o canal France2 está transmitindo os acontecimentos em tempo real.
#brasilia https://t.co/GyYUHSl1BZ",2023-01-08T19:21:42.000Z,pt,,1612167682849210368,,False,everyone,1620,81,3787,58,9,82200,brasilia,,https://x.com/areamilitarof/status/1612167682849210368/video/1,,,1030559346638376968,Área Militar,areamilitarof,Análises e notícias em geopolítica e defesa mundial. 👕 Loja de camisetas👉 https://t.co/ygdfhXROiA Parceira/Análise: contato@areamilitar.com,Brasil,2018-08-17T20:57:49.000Z,True,blue,False,https://pbs.twimg.com/profile_images/1843755894070210560/aIrWUgUL_normal.jpg,https://t.co/ntD0T3l6lY,271397,269,51207,395,originais
1612193596790259713,"Hoje, iremos publicar para vocês os nomes e informações dos participantes dos atos antidemocráticos que aconteceram em Brasília. Iremos auxiliar na identificação e denúncia de todos.",2023-01-08T21:04:41.000Z,pt,,1612193596790259713,,False,everyone,3375,1001,42474,200,132,1478119,,,,,,1486759002679791622,Anonymous SCT,anonymousSCT,Desde 2003 expondo crimes contra a comunidade e o direito de cada cidadão. Anonymous é sem identidade e com ideologias firmadas.,,2022-01-27T17:52:30.000Z,False,none,False,https://pbs.twimg.com/profile_images/1579635610222006272/nSFMrmcX_normal.jpg,,230062,1,397,57,gerais
1612188294250483714,"URGENTE CARRO DA POLÍCIA MILITAR ATROPELANDO MANIFESTANTES ISSO A GLOBO @tvglobo não mostra  
Alexandre de Moraes
Brasília
Daniela Lima https://t.co/WZHq7NA9Gt",2023-01-08T20:43:37.000Z,pt,,1612188294250483714,,False,everyone,1229,241,2249,177,27,102372,,tvglobo,https://x.com/stenyolaisson/status/1612188294250483714/video/1,,,1120081015765131264,Joaquim Teixeirado,stenyolaisson,"DIREITA BRASIL ACIMA DE TUDO , DEUS ACIMA DE TODOS.🇧🇷 pix : 79991767600","Aracaju, Brasil",2019-04-21T21:44:59.000Z,False,none,False,https://pbs.twimg.com/profile_images/1566208092966211585/cTR8_T9D_normal.jpg,https://t.co/K8bhjfeRDo,23796,5416,1390,7,originais
